paises,quantidade,valor,ano,derivado_uva
Africa do Sul,0,0,1986,Espumantes
Alemanha,32490,37388,1986,Espumantes
Argentina,270,990,1986,Espumantes
Austrália,0,0,1986,Espumantes
Áustria,0,0,1986,Espumantes
Bermudas,0,0,1986,Espumantes
Bahamas,0,0,1986,Espumantes
Bélgica,0,0,1986,Espumantes
Brasil,0,0,1986,Espumantes
Bulgária,0,0,1986,Espumantes
Canada,0,0,1986,Espumantes
Chile,900,800,1986,Espumantes
Croácia,0,0,1986,Espumantes
Cuba,0,0,1986,Espumantes
Emirados Árabes Unidos,0,0,1986,Espumantes
Eslovênia,0,0,1986,Espumantes
Espanha,43920,67595,1986,Espumantes
Estados Unidos,0,0,1986,Espumantes
França,37062,127661,1986,Espumantes
Geórgia,0,0,1986,Espumantes
Granada,0,0,1986,Espumantes
Grécia,0,0,1986,Espumantes
Hong Kong,0,0,1986,Espumantes
Hungria,0,0,1986,Espumantes
Indonésia,0,0,1986,Espumantes
Irlanda,0,0,1986,Espumantes
Israel,909,1672,1986,Espumantes
Itália,20355,29342,1986,Espumantes
Luxemburgo,0,0,1986,Espumantes
México,0,0,1986,Espumantes
Moldávia,0,0,1986,Espumantes
Nova Zelândia,0,0,1986,Espumantes
Países Baixos,0,0,1986,Espumantes
Panamá,0,0,1986,Espumantes
Peru,0,0,1986,Espumantes
Portugal,436485,468813,1986,Espumantes
Reino Unido,0,0,1986,Espumantes
Romênia,0,0,1986,Espumantes
Suíça,0,0,1986,Espumantes
Tunísia,0,0,1986,Espumantes
Ucrânia,0,0,1986,Espumantes
Uruguai,0,0,1986,Espumantes
Não consta na tabela,0,0,1986,Espumantes
Não declarados,0,0,1986,Espumantes
Outros,2934,5056,1986,Espumantes
Total,575325,739317,1986,Espumantes
Africa do Sul,0,0,1985,Espumantes
Alemanha,0,0,1985,Espumantes
Argentina,0,0,1985,Espumantes
Austrália,0,0,1985,Espumantes
Áustria,0,0,1985,Espumantes
Bermudas,0,0,1985,Espumantes
Bahamas,0,0,1985,Espumantes
Bélgica,0,0,1985,Espumantes
Brasil,0,0,1985,Espumantes
Bulgária,0,0,1985,Espumantes
Canada,0,0,1985,Espumantes
Chile,0,0,1985,Espumantes
Croácia,0,0,1985,Espumantes
Cuba,0,0,1985,Espumantes
Emirados Árabes Unidos,0,0,1985,Espumantes
Eslovênia,0,0,1985,Espumantes
Espanha,19005,29323,1985,Espumantes
Estados Unidos,0,0,1985,Espumantes
França,35317,118807,1985,Espumantes
Geórgia,0,0,1985,Espumantes
Granada,0,0,1985,Espumantes
Grécia,0,0,1985,Espumantes
Hong Kong,0,0,1985,Espumantes
Hungria,0,0,1985,Espumantes
Indonésia,0,0,1985,Espumantes
Irlanda,0,0,1985,Espumantes
Israel,0,0,1985,Espumantes
Itália,12456,15821,1985,Espumantes
Luxemburgo,0,0,1985,Espumantes
México,0,0,1985,Espumantes
Moldávia,0,0,1985,Espumantes
Nova Zelândia,0,0,1985,Espumantes
Países Baixos,0,0,1985,Espumantes
Panamá,0,0,1985,Espumantes
Peru,0,0,1985,Espumantes
Portugal,245613,247970,1985,Espumantes
Reino Unido,0,0,1985,Espumantes
Romênia,0,0,1985,Espumantes
Suíça,0,0,1985,Espumantes
Tunísia,0,0,1985,Espumantes
Ucrânia,0,0,1985,Espumantes
Uruguai,0,0,1985,Espumantes
Não consta na tabela,0,0,1985,Espumantes
Não declarados,0,0,1985,Espumantes
Outros,450,700,1985,Espumantes
Total,312841,412621,1985,Espumantes
Africa do Sul,0,0,1982,Espumantes
Alemanha,117270,101714,1982,Espumantes
Argentina,0,0,1982,Espumantes
Austrália,0,0,1982,Espumantes
Áustria,0,0,1982,Espumantes
Bermudas,0,0,1982,Espumantes
Bahamas,0,0,1982,Espumantes
Bélgica,0,0,1982,Espumantes
Brasil,0,0,1982,Espumantes
Bulgária,0,0,1982,Espumantes
Canada,0,0,1982,Espumantes
Chile,14865,21614,1982,Espumantes
Croácia,0,0,1982,Espumantes
Cuba,0,0,1982,Espumantes
Emirados Árabes Unidos,0,0,1982,Espumantes
Eslovênia,0,0,1982,Espumantes
Espanha,46249,47183,1982,Espumantes
Estados Unidos,0,0,1982,Espumantes
França,13128,32209,1982,Espumantes
Geórgia,0,0,1982,Espumantes
Granada,0,0,1982,Espumantes
Grécia,0,0,1982,Espumantes
Hong Kong,0,0,1982,Espumantes
Hungria,0,0,1982,Espumantes
Indonésia,0,0,1982,Espumantes
Irlanda,0,0,1982,Espumantes
Israel,360,1001,1982,Espumantes
Itália,32542,35237,1982,Espumantes
Luxemburgo,0,0,1982,Espumantes
México,0,0,1982,Espumantes
Moldávia,0,0,1982,Espumantes
Nova Zelândia,0,0,1982,Espumantes
Países Baixos,0,0,1982,Espumantes
Panamá,0,0,1982,Espumantes
Peru,0,0,1982,Espumantes
Portugal,242143,311212,1982,Espumantes
Reino Unido,0,0,1982,Espumantes
Romênia,0,0,1982,Espumantes
Suíça,0,0,1982,Espumantes
Tunísia,0,0,1982,Espumantes
Ucrânia,0,0,1982,Espumantes
Uruguai,0,0,1982,Espumantes
Não consta na tabela,0,0,1982,Espumantes
Não declarados,0,0,1982,Espumantes
Outros,1350,10200,1982,Espumantes
Total,467907,560370,1982,Espumantes
Africa do Sul,0,0,1988,Espumantes
Alemanha,450,534,1988,Espumantes
Argentina,315,840,1988,Espumantes
Austrália,0,0,1988,Espumantes
Áustria,0,0,1988,Espumantes
Bermudas,0,0,1988,Espumantes
Bahamas,0,0,1988,Espumantes
Bélgica,0,0,1988,Espumantes
Brasil,0,0,1988,Espumantes
Bulgária,0,0,1988,Espumantes
Canada,0,0,1988,Espumantes
Chile,0,0,1988,Espumantes
Croácia,0,0,1988,Espumantes
Cuba,0,0,1988,Espumantes
Emirados Árabes Unidos,0,0,1988,Espumantes
Eslovênia,0,0,1988,Espumantes
Espanha,41070,54402,1988,Espumantes
Estados Unidos,0,0,1988,Espumantes
França,32809,204117,1988,Espumantes
Geórgia,0,0,1988,Espumantes
Granada,0,0,1988,Espumantes
Grécia,0,0,1988,Espumantes
Hong Kong,0,0,1988,Espumantes
Hungria,0,0,1988,Espumantes
Indonésia,0,0,1988,Espumantes
Irlanda,0,0,1988,Espumantes
Israel,0,0,1988,Espumantes
Itália,31077,39084,1988,Espumantes
Luxemburgo,0,0,1988,Espumantes
México,0,0,1988,Espumantes
Moldávia,0,0,1988,Espumantes
Nova Zelândia,0,0,1988,Espumantes
Países Baixos,0,0,1988,Espumantes
Panamá,0,0,1988,Espumantes
Peru,0,0,1988,Espumantes
Portugal,225450,303888,1988,Espumantes
Reino Unido,0,0,1988,Espumantes
Romênia,0,0,1988,Espumantes
Suíça,0,0,1988,Espumantes
Tunísia,0,0,1988,Espumantes
Ucrânia,0,0,1988,Espumantes
Uruguai,0,0,1988,Espumantes
Não consta na tabela,0,0,1988,Espumantes
Não declarados,0,0,1988,Espumantes
Outros,1800,2600,1988,Espumantes
Total,332971,605465,1988,Espumantes
Africa do Sul,0,0,1987,Espumantes
Alemanha,1800,2000,1987,Espumantes
Argentina,0,0,1987,Espumantes
Austrália,0,0,1987,Espumantes
Áustria,0,0,1987,Espumantes
Bermudas,0,0,1987,Espumantes
Bahamas,0,0,1987,Espumantes
Bélgica,0,0,1987,Espumantes
Brasil,0,0,1987,Espumantes
Bulgária,0,0,1987,Espumantes
Canada,0,0,1987,Espumantes
Chile,450,482,1987,Espumantes
Croácia,0,0,1987,Espumantes
Cuba,0,0,1987,Espumantes
Emirados Árabes Unidos,0,0,1987,Espumantes
Eslovênia,0,0,1987,Espumantes
Espanha,35910,52044,1987,Espumantes
Estados Unidos,0,0,1987,Espumantes
França,15550,135589,1987,Espumantes
Geórgia,0,0,1987,Espumantes
Granada,0,0,1987,Espumantes
Grécia,0,0,1987,Espumantes
Hong Kong,0,0,1987,Espumantes
Hungria,0,0,1987,Espumantes
Indonésia,0,0,1987,Espumantes
Irlanda,0,0,1987,Espumantes
Israel,765,1720,1987,Espumantes
Itália,16640,22399,1987,Espumantes
Luxemburgo,0,0,1987,Espumantes
México,0,0,1987,Espumantes
Moldávia,0,0,1987,Espumantes
Nova Zelândia,0,0,1987,Espumantes
Países Baixos,0,0,1987,Espumantes
Panamá,0,0,1987,Espumantes
Peru,0,0,1987,Espumantes
Portugal,228933,273749,1987,Espumantes
Reino Unido,0,0,1987,Espumantes
Romênia,0,0,1987,Espumantes
Suíça,0,0,1987,Espumantes
Tunísia,0,0,1987,Espumantes
Ucrânia,0,0,1987,Espumantes
Uruguai,0,0,1987,Espumantes
Não consta na tabela,0,0,1987,Espumantes
Não declarados,0,0,1987,Espumantes
Outros,0,0,1987,Espumantes
Total,300048,487983,1987,Espumantes
Africa do Sul,0,0,1981,Espumantes
Alemanha,753,1860,1981,Espumantes
Argentina,0,0,1981,Espumantes
Austrália,0,0,1981,Espumantes
Áustria,0,0,1981,Espumantes
Bermudas,0,0,1981,Espumantes
Bahamas,0,0,1981,Espumantes
Bélgica,0,0,1981,Espumantes
Brasil,0,0,1981,Espumantes
Bulgária,0,0,1981,Espumantes
Canada,0,0,1981,Espumantes
Chile,18090,25350,1981,Espumantes
Croácia,0,0,1981,Espumantes
Cuba,0,0,1981,Espumantes
Emirados Árabes Unidos,0,0,1981,Espumantes
Eslovênia,0,0,1981,Espumantes
Espanha,25685,21293,1981,Espumantes
Estados Unidos,0,0,1981,Espumantes
França,14555,65022,1981,Espumantes
Geórgia,0,0,1981,Espumantes
Granada,0,0,1981,Espumantes
Grécia,0,0,1981,Espumantes
Hong Kong,0,0,1981,Espumantes
Hungria,0,0,1981,Espumantes
Indonésia,0,0,1981,Espumantes
Irlanda,0,0,1981,Espumantes
Israel,360,985,1981,Espumantes
Itália,17290,20568,1981,Espumantes
Luxemburgo,0,0,1981,Espumantes
México,0,0,1981,Espumantes
Moldávia,0,0,1981,Espumantes
Nova Zelândia,0,0,1981,Espumantes
Países Baixos,0,0,1981,Espumantes
Panamá,0,0,1981,Espumantes
Peru,0,0,1981,Espumantes
Portugal,284778,368103,1981,Espumantes
Reino Unido,0,0,1981,Espumantes
Romênia,0,0,1981,Espumantes
Suíça,0,0,1981,Espumantes
Tunísia,0,0,1981,Espumantes
Ucrânia,0,0,1981,Espumantes
Uruguai,0,0,1981,Espumantes
Não consta na tabela,0,0,1981,Espumantes
Não declarados,0,0,1981,Espumantes
Outros,6075,15875,1981,Espumantes
Total,367586,519056,1981,Espumantes
Africa do Sul,0,0,1991,Espumantes
Alemanha,11275,41978,1991,Espumantes
Argentina,24889,83975,1991,Espumantes
Austrália,0,0,1991,Espumantes
Áustria,0,0,1991,Espumantes
Bermudas,0,0,1991,Espumantes
Bahamas,0,0,1991,Espumantes
Bélgica,0,0,1991,Espumantes
Brasil,0,0,1991,Espumantes
Bulgária,0,0,1991,Espumantes
Canada,0,0,1991,Espumantes
Chile,10800,28600,1991,Espumantes
Croácia,0,0,1991,Espumantes
Cuba,0,0,1991,Espumantes
Emirados Árabes Unidos,0,0,1991,Espumantes
Eslovênia,0,0,1991,Espumantes
Espanha,92798,294496,1991,Espumantes
Estados Unidos,0,0,1991,Espumantes
França,33945,353361,1991,Espumantes
Geórgia,0,0,1991,Espumantes
Granada,0,0,1991,Espumantes
Grécia,0,0,1991,Espumantes
Hong Kong,0,0,1991,Espumantes
Hungria,0,0,1991,Espumantes
Indonésia,0,0,1991,Espumantes
Irlanda,0,0,1991,Espumantes
Israel,0,0,1991,Espumantes
Itália,35118,101279,1991,Espumantes
Luxemburgo,0,0,1991,Espumantes
México,0,0,1991,Espumantes
Moldávia,0,0,1991,Espumantes
Nova Zelândia,0,0,1991,Espumantes
Países Baixos,0,0,1991,Espumantes
Panamá,0,0,1991,Espumantes
Peru,0,0,1991,Espumantes
Portugal,4185,11095,1991,Espumantes
Reino Unido,0,0,1991,Espumantes
Romênia,0,0,1991,Espumantes
Suíça,0,0,1991,Espumantes
Tunísia,0,0,1991,Espumantes
Ucrânia,0,0,1991,Espumantes
Uruguai,0,0,1991,Espumantes
Não consta na tabela,0,0,1991,Espumantes
Não declarados,0,0,1991,Espumantes
Outros,3935,12358,1991,Espumantes
Total,216945,927142,1991,Espumantes
Africa do Sul,0,0,1992,Espumantes
Alemanha,6059,13660,1992,Espumantes
Argentina,7020,18650,1992,Espumantes
Austrália,0,0,1992,Espumantes
Áustria,0,0,1992,Espumantes
Bermudas,0,0,1992,Espumantes
Bahamas,0,0,1992,Espumantes
Bélgica,0,0,1992,Espumantes
Brasil,0,0,1992,Espumantes
Bulgária,0,0,1992,Espumantes
Canada,0,0,1992,Espumantes
Chile,0,0,1992,Espumantes
Croácia,0,0,1992,Espumantes
Cuba,0,0,1992,Espumantes
Emirados Árabes Unidos,0,0,1992,Espumantes
Eslovênia,0,0,1992,Espumantes
Espanha,63633,215873,1992,Espumantes
Estados Unidos,0,0,1992,Espumantes
França,15001,156403,1992,Espumantes
Geórgia,0,0,1992,Espumantes
Granada,0,0,1992,Espumantes
Grécia,0,0,1992,Espumantes
Hong Kong,0,0,1992,Espumantes
Hungria,0,0,1992,Espumantes
Indonésia,0,0,1992,Espumantes
Irlanda,0,0,1992,Espumantes
Israel,0,0,1992,Espumantes
Itália,17241,50017,1992,Espumantes
Luxemburgo,0,0,1992,Espumantes
México,0,0,1992,Espumantes
Moldávia,0,0,1992,Espumantes
Nova Zelândia,0,0,1992,Espumantes
Países Baixos,0,0,1992,Espumantes
Panamá,0,0,1992,Espumantes
Peru,0,0,1992,Espumantes
Portugal,4545,10906,1992,Espumantes
Reino Unido,0,0,1992,Espumantes
Romênia,0,0,1992,Espumantes
Suíça,0,0,1992,Espumantes
Tunísia,0,0,1992,Espumantes
Ucrânia,0,0,1992,Espumantes
Uruguai,0,0,1992,Espumantes
Não consta na tabela,0,0,1992,Espumantes
Não declarados,0,0,1992,Espumantes
Outros,688,3301,1992,Espumantes
Total,114187,468810,1992,Espumantes
Africa do Sul,0,0,1993,Espumantes
Alemanha,39747,110948,1993,Espumantes
Argentina,17205,63626,1993,Espumantes
Austrália,0,0,1993,Espumantes
Áustria,0,0,1993,Espumantes
Bermudas,0,0,1993,Espumantes
Bahamas,0,0,1993,Espumantes
Bélgica,0,0,1993,Espumantes
Brasil,0,0,1993,Espumantes
Bulgária,0,0,1993,Espumantes
Canada,0,0,1993,Espumantes
Chile,1560,4860,1993,Espumantes
Croácia,0,0,1993,Espumantes
Cuba,0,0,1993,Espumantes
Emirados Árabes Unidos,0,0,1993,Espumantes
Eslovênia,0,0,1993,Espumantes
Espanha,172218,584200,1993,Espumantes
Estados Unidos,0,0,1993,Espumantes
França,54501,543157,1993,Espumantes
Geórgia,0,0,1993,Espumantes
Granada,0,0,1993,Espumantes
Grécia,0,0,1993,Espumantes
Hong Kong,0,0,1993,Espumantes
Hungria,0,0,1993,Espumantes
Indonésia,0,0,1993,Espumantes
Irlanda,0,0,1993,Espumantes
Israel,0,0,1993,Espumantes
Itália,132449,265440,1993,Espumantes
Luxemburgo,0,0,1993,Espumantes
México,0,0,1993,Espumantes
Moldávia,0,0,1993,Espumantes
Nova Zelândia,0,0,1993,Espumantes
Países Baixos,0,0,1993,Espumantes
Panamá,0,0,1993,Espumantes
Peru,0,0,1993,Espumantes
Portugal,6870,19783,1993,Espumantes
Reino Unido,0,0,1993,Espumantes
Romênia,0,0,1993,Espumantes
Suíça,0,0,1993,Espumantes
Tunísia,0,0,1993,Espumantes
Ucrânia,0,0,1993,Espumantes
Uruguai,0,0,1993,Espumantes
Não consta na tabela,0,0,1993,Espumantes
Não declarados,0,0,1993,Espumantes
Outros,3902,10176,1993,Espumantes
Total,428452,1602190,1993,Espumantes
Africa do Sul,0,0,1994,Espumantes
Alemanha,37942,84842,1994,Espumantes
Argentina,8270,32089,1994,Espumantes
Austrália,0,0,1994,Espumantes
Áustria,0,0,1994,Espumantes
Bermudas,0,0,1994,Espumantes
Bahamas,0,0,1994,Espumantes
Bélgica,0,0,1994,Espumantes
Brasil,0,0,1994,Espumantes
Bulgária,0,0,1994,Espumantes
Canada,0,0,1994,Espumantes
Chile,4590,13224,1994,Espumantes
Croácia,0,0,1994,Espumantes
Cuba,0,0,1994,Espumantes
Emirados Árabes Unidos,0,0,1994,Espumantes
Eslovênia,0,0,1994,Espumantes
Espanha,182952,601583,1994,Espumantes
Estados Unidos,0,0,1994,Espumantes
França,209274,1602204,1994,Espumantes
Geórgia,0,0,1994,Espumantes
Granada,0,0,1994,Espumantes
Grécia,0,0,1994,Espumantes
Hong Kong,0,0,1994,Espumantes
Hungria,0,0,1994,Espumantes
Indonésia,0,0,1994,Espumantes
Irlanda,0,0,1994,Espumantes
Israel,0,0,1994,Espumantes
Itália,232676,501486,1994,Espumantes
Luxemburgo,0,0,1994,Espumantes
México,0,0,1994,Espumantes
Moldávia,0,0,1994,Espumantes
Nova Zelândia,0,0,1994,Espumantes
Países Baixos,0,0,1994,Espumantes
Panamá,0,0,1994,Espumantes
Peru,0,0,1994,Espumantes
Portugal,17827,43097,1994,Espumantes
Reino Unido,0,0,1994,Espumantes
Romênia,0,0,1994,Espumantes
Suíça,0,0,1994,Espumantes
Tunísia,0,0,1994,Espumantes
Ucrânia,0,0,1994,Espumantes
Uruguai,0,0,1994,Espumantes
Não consta na tabela,0,0,1994,Espumantes
Não declarados,0,0,1994,Espumantes
Outros,8979,19787,1994,Espumantes
Total,702510,2898312,1994,Espumantes
Africa do Sul,0,0,1995,Espumantes
Alemanha,75829,170816,1995,Espumantes
Argentina,17382,68936,1995,Espumantes
Austrália,0,0,1995,Espumantes
Áustria,0,0,1995,Espumantes
Bermudas,0,0,1995,Espumantes
Bahamas,0,0,1995,Espumantes
Bélgica,0,0,1995,Espumantes
Brasil,0,0,1995,Espumantes
Bulgária,0,0,1995,Espumantes
Canada,0,0,1995,Espumantes
Chile,24237,73649,1995,Espumantes
Croácia,0,0,1995,Espumantes
Cuba,0,0,1995,Espumantes
Emirados Árabes Unidos,0,0,1995,Espumantes
Eslovênia,0,0,1995,Espumantes
Espanha,269731,903594,1995,Espumantes
Estados Unidos,0,0,1995,Espumantes
França,234968,1672679,1995,Espumantes
Geórgia,0,0,1995,Espumantes
Granada,0,0,1995,Espumantes
Grécia,0,0,1995,Espumantes
Hong Kong,0,0,1995,Espumantes
Hungria,0,0,1995,Espumantes
Indonésia,0,0,1995,Espumantes
Irlanda,0,0,1995,Espumantes
Israel,0,0,1995,Espumantes
Itália,230441,554770,1995,Espumantes
Luxemburgo,0,0,1995,Espumantes
México,0,0,1995,Espumantes
Moldávia,0,0,1995,Espumantes
Nova Zelândia,0,0,1995,Espumantes
Países Baixos,0,0,1995,Espumantes
Panamá,0,0,1995,Espumantes
Peru,0,0,1995,Espumantes
Portugal,11745,37615,1995,Espumantes
Reino Unido,0,0,1995,Espumantes
Romênia,0,0,1995,Espumantes
Suíça,0,0,1995,Espumantes
Tunísia,0,0,1995,Espumantes
Ucrânia,0,0,1995,Espumantes
Uruguai,0,0,1995,Espumantes
Não consta na tabela,0,0,1995,Espumantes
Não declarados,0,0,1995,Espumantes
Outros,20108,40703,1995,Espumantes
Total,884441,3522762,1995,Espumantes
Africa do Sul,0,0,1990,Espumantes
Alemanha,12613,29121,1990,Espumantes
Argentina,4500,20000,1990,Espumantes
Austrália,0,0,1990,Espumantes
Áustria,0,0,1990,Espumantes
Bermudas,0,0,1990,Espumantes
Bahamas,0,0,1990,Espumantes
Bélgica,0,0,1990,Espumantes
Brasil,0,0,1990,Espumantes
Bulgária,0,0,1990,Espumantes
Canada,0,0,1990,Espumantes
Chile,540,1200,1990,Espumantes
Croácia,0,0,1990,Espumantes
Cuba,0,0,1990,Espumantes
Emirados Árabes Unidos,0,0,1990,Espumantes
Eslovênia,0,0,1990,Espumantes
Espanha,121856,355275,1990,Espumantes
Estados Unidos,0,0,1990,Espumantes
França,32371,448505,1990,Espumantes
Geórgia,0,0,1990,Espumantes
Granada,0,0,1990,Espumantes
Grécia,0,0,1990,Espumantes
Hong Kong,0,0,1990,Espumantes
Hungria,0,0,1990,Espumantes
Indonésia,0,0,1990,Espumantes
Irlanda,0,0,1990,Espumantes
Israel,0,0,1990,Espumantes
Itália,24120,73084,1990,Espumantes
Luxemburgo,0,0,1990,Espumantes
México,0,0,1990,Espumantes
Moldávia,0,0,1990,Espumantes
Nova Zelândia,0,0,1990,Espumantes
Países Baixos,0,0,1990,Espumantes
Panamá,0,0,1990,Espumantes
Peru,0,0,1990,Espumantes
Portugal,9467,24269,1990,Espumantes
Reino Unido,0,0,1990,Espumantes
Romênia,0,0,1990,Espumantes
Suíça,0,0,1990,Espumantes
Tunísia,0,0,1990,Espumantes
Ucrânia,0,0,1990,Espumantes
Uruguai,0,0,1990,Espumantes
Não consta na tabela,0,0,1990,Espumantes
Não declarados,0,0,1990,Espumantes
Outros,1170,5042,1990,Espumantes
Total,206637,956496,1990,Espumantes
Africa do Sul,0,0,1989,Espumantes
Alemanha,9000,17431,1989,Espumantes
Argentina,5176,15000,1989,Espumantes
Austrália,0,0,1989,Espumantes
Áustria,0,0,1989,Espumantes
Bermudas,0,0,1989,Espumantes
Bahamas,0,0,1989,Espumantes
Bélgica,0,0,1989,Espumantes
Brasil,0,0,1989,Espumantes
Bulgária,0,0,1989,Espumantes
Canada,0,0,1989,Espumantes
Chile,7449,12675,1989,Espumantes
Croácia,0,0,1989,Espumantes
Cuba,0,0,1989,Espumantes
Emirados Árabes Unidos,0,0,1989,Espumantes
Eslovênia,0,0,1989,Espumantes
Espanha,58995,143790,1989,Espumantes
Estados Unidos,0,0,1989,Espumantes
França,52601,358096,1989,Espumantes
Geórgia,0,0,1989,Espumantes
Granada,0,0,1989,Espumantes
Grécia,0,0,1989,Espumantes
Hong Kong,0,0,1989,Espumantes
Hungria,0,0,1989,Espumantes
Indonésia,0,0,1989,Espumantes
Irlanda,0,0,1989,Espumantes
Israel,0,0,1989,Espumantes
Itália,26802,68918,1989,Espumantes
Luxemburgo,0,0,1989,Espumantes
México,0,0,1989,Espumantes
Moldávia,0,0,1989,Espumantes
Nova Zelândia,0,0,1989,Espumantes
Países Baixos,0,0,1989,Espumantes
Panamá,0,0,1989,Espumantes
Peru,0,0,1989,Espumantes
Portugal,7740,16240,1989,Espumantes
Reino Unido,0,0,1989,Espumantes
Romênia,0,0,1989,Espumantes
Suíça,0,0,1989,Espumantes
Tunísia,0,0,1989,Espumantes
Ucrânia,0,0,1989,Espumantes
Uruguai,0,0,1989,Espumantes
Não consta na tabela,0,0,1989,Espumantes
Não declarados,0,0,1989,Espumantes
Outros,0,0,1989,Espumantes
Total,167763,632150,1989,Espumantes
Africa do Sul,0,0,1996,Espumantes
Alemanha,22766,68098,1996,Espumantes
Argentina,567,3110,1996,Espumantes
Austrália,0,0,1996,Espumantes
Áustria,0,0,1996,Espumantes
Bermudas,0,0,1996,Espumantes
Bahamas,0,0,1996,Espumantes
Bélgica,0,0,1996,Espumantes
Brasil,0,0,1996,Espumantes
Bulgária,0,0,1996,Espumantes
Canada,0,0,1996,Espumantes
Chile,26686,37785,1996,Espumantes
Croácia,0,0,1996,Espumantes
Cuba,0,0,1996,Espumantes
Emirados Árabes Unidos,0,0,1996,Espumantes
Eslovênia,0,0,1996,Espumantes
Espanha,198872,778631,1996,Espumantes
Estados Unidos,0,0,1996,Espumantes
França,272978,2319514,1996,Espumantes
Geórgia,0,0,1996,Espumantes
Granada,0,0,1996,Espumantes
Grécia,0,0,1996,Espumantes
Hong Kong,0,0,1996,Espumantes
Hungria,0,0,1996,Espumantes
Indonésia,0,0,1996,Espumantes
Irlanda,0,0,1996,Espumantes
Israel,0,0,1996,Espumantes
Itália,203645,480610,1996,Espumantes
Luxemburgo,0,0,1996,Espumantes
México,0,0,1996,Espumantes
Moldávia,0,0,1996,Espumantes
Nova Zelândia,0,0,1996,Espumantes
Países Baixos,0,0,1996,Espumantes
Panamá,0,0,1996,Espumantes
Peru,0,0,1996,Espumantes
Portugal,14861,47858,1996,Espumantes
Reino Unido,0,0,1996,Espumantes
Romênia,0,0,1996,Espumantes
Suíça,0,0,1996,Espumantes
Tunísia,0,0,1996,Espumantes
Ucrânia,0,0,1996,Espumantes
Uruguai,11813,44125,1996,Espumantes
Não consta na tabela,3133,23378,1996,Espumantes
Não declarados,140,571,1996,Espumantes
Outros,8771,34875,1996,Espumantes
Total,764232,3838555,1996,Espumantes
Africa do Sul,0,0,1997,Espumantes
Alemanha,8648,29238,1997,Espumantes
Argentina,11139,26864,1997,Espumantes
Austrália,0,0,1997,Espumantes
Áustria,0,0,1997,Espumantes
Bermudas,0,0,1997,Espumantes
Bahamas,0,0,1997,Espumantes
Bélgica,0,0,1997,Espumantes
Brasil,0,0,1997,Espumantes
Bulgária,0,0,1997,Espumantes
Canada,0,0,1997,Espumantes
Chile,2565,13680,1997,Espumantes
Croácia,0,0,1997,Espumantes
Cuba,0,0,1997,Espumantes
Emirados Árabes Unidos,0,0,1997,Espumantes
Eslovênia,0,0,1997,Espumantes
Espanha,259100,920891,1997,Espumantes
Estados Unidos,0,0,1997,Espumantes
França,760944,7856909,1997,Espumantes
Geórgia,0,0,1997,Espumantes
Granada,0,0,1997,Espumantes
Grécia,0,0,1997,Espumantes
Hong Kong,0,0,1997,Espumantes
Hungria,0,0,1997,Espumantes
Indonésia,0,0,1997,Espumantes
Irlanda,0,0,1997,Espumantes
Israel,0,0,1997,Espumantes
Itália,162568,485282,1997,Espumantes
Luxemburgo,0,0,1997,Espumantes
México,0,0,1997,Espumantes
Moldávia,0,0,1997,Espumantes
Nova Zelândia,0,0,1997,Espumantes
Países Baixos,0,0,1997,Espumantes
Panamá,0,0,1997,Espumantes
Peru,0,0,1997,Espumantes
Portugal,42736,130895,1997,Espumantes
Reino Unido,0,0,1997,Espumantes
Romênia,0,0,1997,Espumantes
Suíça,0,0,1997,Espumantes
Tunísia,0,0,1997,Espumantes
Ucrânia,0,0,1997,Espumantes
Uruguai,8161,33049,1997,Espumantes
Não consta na tabela,0,0,1997,Espumantes
Não declarados,0,0,1997,Espumantes
Outros,6414,58248,1997,Espumantes
Total,1262275,9555056,1997,Espumantes
Africa do Sul,0,0,1999,Espumantes
Alemanha,1980,6690,1999,Espumantes
Argentina,86940,360596,1999,Espumantes
Austrália,0,0,1999,Espumantes
Áustria,0,0,1999,Espumantes
Bermudas,0,0,1999,Espumantes
Bahamas,0,0,1999,Espumantes
Bélgica,0,0,1999,Espumantes
Brasil,0,0,1999,Espumantes
Bulgária,0,0,1999,Espumantes
Canada,0,0,1999,Espumantes
Chile,18020,65480,1999,Espumantes
Croácia,0,0,1999,Espumantes
Cuba,0,0,1999,Espumantes
Emirados Árabes Unidos,0,0,1999,Espumantes
Eslovênia,0,0,1999,Espumantes
Espanha,251511,1017499,1999,Espumantes
Estados Unidos,0,0,1999,Espumantes
França,1158921,11636214,1999,Espumantes
Geórgia,0,0,1999,Espumantes
Granada,0,0,1999,Espumantes
Grécia,0,0,1999,Espumantes
Hong Kong,0,0,1999,Espumantes
Hungria,0,0,1999,Espumantes
Indonésia,0,0,1999,Espumantes
Irlanda,0,0,1999,Espumantes
Israel,0,0,1999,Espumantes
Itália,498453,1678442,1999,Espumantes
Luxemburgo,0,0,1999,Espumantes
México,0,0,1999,Espumantes
Moldávia,0,0,1999,Espumantes
Nova Zelândia,0,0,1999,Espumantes
Países Baixos,0,0,1999,Espumantes
Panamá,0,0,1999,Espumantes
Peru,0,0,1999,Espumantes
Portugal,15501,45223,1999,Espumantes
Reino Unido,0,0,1999,Espumantes
Romênia,0,0,1999,Espumantes
Suíça,0,0,1999,Espumantes
Tunísia,0,0,1999,Espumantes
Ucrânia,0,0,1999,Espumantes
Uruguai,0,0,1999,Espumantes
Não consta na tabela,0,0,1999,Espumantes
